YEAR,POSITION_TITLE,PAY_TOTAL_ACTUAL,ANNUAL_RATE,DEPARTMENT_LOCATION_ZIP_CODE,Job
2018,Athletic Coach,125586.32,127500.1,U Mass Amherst,Coach
2018,Assistant Athletic Coach,52735.6,57120.18,U Mass Amherst,Coach
2018,Assistant Athletic Coach,35723.35,45900.14,U Mass Amherst,Coach
2018,Assistant Athletic Coach,22777.23,30600.18,U Mass Amherst,Coach
2018,Head Coach -Women's Basketball,110153.74,160000.1,U Mass Lowell,Coach
2018,Asst Coach -Women's Basketball,31269.28,50000.08,U Mass Lowell,Coach
2018,Asst Coach -Women's Basketball,29574.82,50000.08,U Mass Lowell,Coach
2018,Asst Coach -Women's Basketball,37594.0,65000.0,U Mass Lowell,Coach
2018,Asst Coach -Women's Volleyball,22596.92,43000.1,U Mass Lowell,Coach
2018,Assistant Athletic Coach,58230.82,102000.08,U Mass Amherst,Coach
2018,Athletic Coach,31827.14,63750.18,U Mass Amherst,Coach
2018,Head Sports Performance Coach,19230.8,50000.08,U Mass Lowell,Coach
2018,Asst Coach - Men's Ice Hockey,35307.72,102000.08,U Mass Lowell,Coach
2018,Asst Coach - Women's Soccer,13326.91,40000.22,U Mass Lowell,Coach
2018,Athletic Adminstr/Head Coach,4307.68,55999.999,U Mass Dartmouth,Coach
2018,Success Boston Coach,14711.46,45000.0,U Mass Boston,Coach
2018,Head Women's Ice Hockey Coach,16711.66,55000.14,U Mass Boston,Coach
2018,Head Women's Lax Coach/Evnt As,10268.01,52496.002,U Mass Dartmouth,Coach
2018,Asst Coach - Women's Lacrosse,7692.3,40000.22,U Mass Lowell,Coach
2018,Head Track Coach,8307.68,40000.0,U Mass Boston,Coach
2018,Assistant Athletic Coach,4823.08,38000.04,U Mass Amherst,Coach
2018,Head Football Coach,48076.93,400000.12,U Mass Amherst,Coach
2018,Assistant Athletic Coach,6730.78,175000.02,U Mass Amherst,Coach
2018,Assistant Athletic Coach,2076.94,54000.18,U Mass Amherst,Coach
2018,Assistant Athletic Coach,3076.94,80000.18,U Mass Amherst,Coach
2018,Assistant Athletic Coach,2692.32,70000.06,U Mass Amherst,Coach
2018,Assistant Athletic Coach,2961.54,110000.02,U Mass Amherst,Coach
2019,Athletic Coach,126823.79,126660.82,U Mass Amherst,Coach
2019,Head Football Coach,103849.4,311562.16,U Mass Amherst,Coach
2019,"Head Coach, Track",112341.67,111013.76,U Mass Amherst,Coach
2019,Aquatics Dir/Hd Coach M&W Swim,69961.01,70707.52,U Mass Dartmouth,Coach
2019,Head Coach -Women's Fld Hockey,105497.3,97469.312,U Mass Lowell,Coach
2019,Head Coach - Women's Softball,82353.32,83232.187,U Mass Lowell,Coach
2019,Athletic Coach,162801.26,158979.6,U Mass Amherst,Coach
2019,Athletic Coach,117151.5,127480.34,U Mass Amherst,Coach
2019,Athletic Coach,101611.94,99663.98,U Mass Amherst,Coach
2019,Assistant Athletic Coach,33038.73,35700.08,U Mass Amherst,Coach
2019,Head Coach-Men X-Country/Track,96964.0,105000.22,U Mass Lowell,Coach
2019,Assoc Hd Coach-Mens Ice Hockey,115534.12,114240.204,U Mass Lowell,Coach
2019,Assistant Athletic Coach,6179.91,61799.14,U Mass Amherst,Coach
2019,Head Coach - Men's Soccer,90658.64,90867.888,U Mass Lowell,Coach
2019,Assistant Athletic Coach,16884.43,92368.9,U Mass Amherst,Coach
2019,Head Coach - Men's Baseball,76433.96,77249.434,U Mass Lowell,Coach
2019,Athletic Coach,102227.56,101802.22,U Mass Amherst,Coach
2019,Head Women's Soccer Coach,81263.14,73290.61,U Mass Boston,Coach
2019,Head Mens Baseball Coach,76220.42,76680.289,U Mass Boston,Coach
2019,Athletic Coach,76500.32,74284.6,U Mass Amherst,Coach
2019,Recruiting Coord/Head Coach,60511.0,61156.602,U Mass Dartmouth,Coach
2019,Assistant Athletic Coach,4738.47,57120.18,U Mass Amherst,Coach
2019,Head Hockey Coach,78089.67,78560.794,U Mass Boston,Coach
2019,Assistant Athletic Coach,23651.16,55398.98,U Mass Amherst,Coach
2019,Athletic Coach,25233.4,55398.98,U Mass Amherst,Coach
2019,Athletic Coach,132926.92,127775.96,U Mass Amherst,Coach
2019,Athletic Adminstr/Head Coach,75099.4,75900.76,U Mass Dartmouth,Coach
2019,Head Women's Softball Coach,71100.34,64493.799,U Mass Boston,Coach
2019,Head Basketball Coach,67906.24,233461.8,U Mass Amherst,Coach
2019,Co-Head Volleyball Coach,58935.77,59604.393,U Mass Boston,Coach
2019,"Head Coach, Track",85500.46,84896.76,U Mass Amherst,Coach
2019,Athletic Coach,60750.59,58366.62,U Mass Amherst,Coach
2019,Head Men's Lacrose Coach,55507.75,56100.0,U Mass Boston,Coach
2019,Assistant Athletic Coach,96502.65,84660.16,U Mass Amherst,Coach
2019,Head Coach - Men's Ice Hockey,504750.2,501000.058,U Mass Lowell,Coach
2019,Head Sports Performance Coach,66825.05,78030.125,U Mass Lowell,Coach
2019,Athletic Fac Coord/Head Coach,63722.3,64402.26,U Mass Dartmouth,Coach
2019,Strength & Conditioning Coach,54353.44,54933.566,U Mass Boston,Coach
2019,Assistant Athletic Coach,24623.63,23660.0,U Mass Amherst,Coach
2019,Assoc Head Coach -W Fld Hockey,74015.1,63356.89,U Mass Lowell,Coach
2019,Assistant Athletic Coach,44302.29,48070.88,U Mass Amherst,Coach
2019,Head Men's Soccer Coach,61748.85,62449.454,U Mass Boston,Coach
2019,Head Coach - Men's Basketball,256035.45,290000.1,U Mass Lowell,Coach
2019,Asst Coach - Men's Basketball,68904.02,70000.06,U Mass Lowell,Coach
2019,Asst Coach - Men's Basketball,68904.03,70000.06,U Mass Lowell,Coach
2019,Coord of Academic Coaching,51965.63,49947.159,U Mass Boston,Coach
2019,Asst Coach - Men's Baseball,7692.3,40000.22,U Mass Lowell,Coach
2019,Head Coach - Men's Lacrosse,98798.28,99852.467,U Mass Lowell,Coach
2019,Head Coach - Women's Lacrosse,39785.46,67747.146,U Mass Lowell,Coach
2019,Head Coach Men's & Wmns Tennis,49711.43,55000.002,U Mass Boston,Coach
2019,Asst Coach - Women's Soccer,20459.75,40000.22,U Mass Lowell,Coach
2019,Asst Coach-Track&Fld/X-Country,16153.83,40000.22,U Mass Lowell,Coach
2019,Head Coach -Women's Volleyball,15628.77,73572.822,U Mass Lowell,Coach
2019,Assistant Athletic Coach,10493.97,92489.28,U Mass Amherst,Coach
2019,Asst Coach - Women's Softball,40369.33,40800.224,U Mass Lowell,Coach
2019,Asst Coach - Men's Basketball,63280.47,70000.06,U Mass Lowell,Coach
2019,Assoc Head Coach-M&W Track&Fld,56272.81,56873.36,U Mass Lowell,Coach
2019,Assistant Athletic Coach,42678.58,43860.18,U Mass Amherst,Coach
2019,Assistant Athletic Coach,91645.14,81600.22,U Mass Amherst,Coach
2019,Asst Coach - Women's Softball,19230.76,40000.22,U Mass Lowell,Coach
2019,Assistant Athletic Coach,30882.9,31212.22,U Mass Amherst,Coach
2019,Athletic Coach,149265.4,147826.12,U Mass Amherst,Coach
2019,Assistant Athletic Coach,9177.76,72732.4,U Mass Amherst,Coach
2019,"Head Coach, Men's Basketball",70265.48,70689.47,U Mass Boston,Coach
2019,Assistant Athletic Coach,62197.95,66402.18,U Mass Amherst,Coach
2019,Head Rowing Coach&Boathous Mgr,37672.14,58000.893,U Mass Lowell,Coach
2019,Assistant Athletic Coach,54353.95,54933.84,U Mass Amherst,Coach
2019,Asst Coach - Men's Baseball,36005.67,41616.229,U Mass Lowell,Coach
2019,Head Woman's B-ball Coach,69614.0,70033.929,U Mass Boston,Coach
2019,Assistant Athletic Coach,33038.71,35700.08,U Mass Amherst,Coach
2019,Assoc Head Coach -Men Lacrosse,55625.4,60619.405,U Mass Lowell,Coach
2019,Asst Coach - Men's Soccer,41369.32,40800.224,U Mass Lowell,Coach
2019,Assistant Athletic Coach,24961.54,119583.36,U Mass Amherst,Coach
2019,Athletic Coach,454587.54,382500.04,U Mass Amherst,Coach
2019,Head Basketball Coach,316520.94,306000.24,U Mass Amherst,Coach
2019,Assistant Athletic Coach,149832.59,132600.0,U Mass Amherst,Coach
2019,Assistant Athletic Coach,139786.69,122400.2,U Mass Amherst,Coach
2019,Asst Coach-Track&Fld/X-Country,42000.33,42448.553,U Mass Lowell,Coach
2019,Assistant Athletic Coach,26312.37,47964.02,U Mass Amherst,Coach
2019,Associate Athletic Coach,18006.2,47964.02,U Mass Amherst,Coach
2019,Asst Coach - Women's Lacrosse,51147.58,47754.381,U Mass Lowell,Coach
2019,Assistant Athletic Coach,30301.48,48471.02,U Mass Amherst,Coach
2019,Athletic Coach,97000.64,95508.92,U Mass Amherst,Coach
2019,Assistant Athletic Coach,16394.22,229574.54,U Mass Amherst,Coach
2019,Assistant Athletic Coach,17473.09,80110.94,U Mass Amherst,Coach
2019,Head Basketball Coach,827000.4,250000.14,U Mass Amherst,Coach
2019,Head Coach - Women's Soccer,60748.57,69550.822,U Mass Lowell,Coach
2019,Assistant Athletic Coach,54029.38,145656.16,U Mass Amherst,Coach
2019,Assistant Athletic Coach,54029.38,145656.16,U Mass Amherst,Coach
2019,Assistant Athletic Coach,56440.49,117300.04,U Mass Amherst,Coach
2019,Assistant Athletic Coach,69721.46,71579.56,U Mass Amherst,Coach
2019,Assistant Athletic Coach,38686.89,104040.04,U Mass Amherst,Coach
2019,Assistant Athletic Coach,91581.28,208080.08,U Mass Amherst,Coach
2019,Assistant Athletic Coach,23164.34,40800.24,U Mass Amherst,Coach
2019,Assistant Athletic Coach,5892.06,49419.24,U Mass Amherst,Coach
2019,Assistant Athletic Coach,50843.32,52697.58,U Mass Amherst,Coach
2019,Assistant Athletic Coach,51470.92,52020.02,U Mass Amherst,Coach
2019,Assistant Athletic Coach,24745.74,40800.24,U Mass Amherst,Coach
2019,Asst Coach - Men's Lacrosse,33411.12,40800.224,U Mass Lowell,Coach
2019,Assistant Athletic Coach,43235.73,43696.9,U Mass Amherst,Coach
2019,Assistant Athletic Coach,38208.31,39946.4,U Mass Amherst,Coach
2019,Assistant Athletic Coach,3446.16,57120.18,U Mass Amherst,Coach
2019,Assistant Athletic Coach,36918.01,40800.24,U Mass Amherst,Coach
2019,Athletic Coach,23929.45,38250.16,U Mass Amherst,Coach
2019,Assistant Athletic Coach,24244.82,36600.2,U Mass Amherst,Coach
2019,Res Site Liaison/Train Coach,67618.69,68340.184,U Mass Lowell,Coach
2019,Assistant Athletic Coach,46324.0,46818.2,U Mass Amherst,Coach
2019,Athletic Coach,104441.6,104040.04,U Mass Amherst,Coach
2019,Assistant Athletic Coach,16011.66,51000.04,U Mass Amherst,Coach
2019,Athletic Coach,9684.08,127500.1,U Mass Amherst,Coach
2019,Assistant Athletic Coach,7753.86,57120.18,U Mass Amherst,Coach
2019,Assistant Athletic Coach,46324.0,46818.2,U Mass Amherst,Coach
2019,Assistant Athletic Coach,30882.92,31212.22,U Mass Amherst,Coach
2019,Head Coach -Women's Basketball,161476.8,163200.102,U Mass Lowell,Coach
2019,Asst Coach -Women's Basketball,50741.6,51000.082,U Mass Lowell,Coach
2019,Asst Coach -Women's Basketball,50685.6,51000.082,U Mass Lowell,Coach
2019,Asst Coach -Women's Basketball,65824.0,66300.0,U Mass Lowell,Coach
2019,Asst Coach -Women's Volleyball,3396.77,43000.1,U Mass Lowell,Coach
2019,Assistant Athletic Coach,105209.53,108120.22,U Mass Amherst,Coach
2019,Athletic Coach,64338.92,65025.22,U Mass Amherst,Coach
2019,Asst Coach -Women's Fld Hockey,20405.77,40000.22,U Mass Lowell,Coach
2019,Asst Coach - Men's Baseball,19230.76,40000.22,U Mass Lowell,Coach
2019,Head Sports Performance Coach,50521.6,51000.082,U Mass Lowell,Coach
2019,Asst Coach - Men's Ice Hockey,105441.6,104040.082,U Mass Lowell,Coach
2019,Asst Coach - Women's Soccer,25695.29,40000.22,U Mass Lowell,Coach
2019,Asst Coach - Men's Soccer,20828.26,40000.22,U Mass Lowell,Coach
2019,Success Boston Coach,45415.29,45900.0,U Mass Boston,Coach
2019,Head Women's Ice Hockey Coach,58342.43,61200.0,U Mass Boston,Coach
2019,Head Women's Lax Coach/Evnt As,53707.53,55120.78,U Mass Dartmouth,Coach
2019,Asst Coach - Women's Lacrosse,25883.81,40000.22,U Mass Lowell,Coach
2019,Head Track Coach,66606.38,63240.122,U Mass Boston,Coach
2019,Assistant Athletic Coach,21034.85,38000.04,U Mass Amherst,Coach
2019,Head Football Coach,628692.52,408000.06,U Mass Amherst,Coach
2019,Assistant Athletic Coach,192331.04,193800.1,U Mass Amherst,Coach
2019,Assistant Athletic Coach,81738.91,81600.22,U Mass Amherst,Coach
2019,Assistant Athletic Coach,80738.91,81600.22,U Mass Amherst,Coach
2019,Assistant Athletic Coach,70646.38,71400.16,U Mass Amherst,Coach
2019,Assistant Athletic Coach,111015.72,112200.14,U Mass Amherst,Coach
2019,Assistant Athletic Coach,68492.54,71400.16,U Mass Amherst,Coach
2019,Assistant Athletic Coach,7454.81,200000.06,U Mass Amherst,Coach
2019,Assistant Athletic Coach,126307.96,127500.1,U Mass Amherst,Coach
2019,Assistant Athletic Coach,57554.11,61200.1,U Mass Amherst,Coach
2019,Athletic Coach,184446.42,193800.1,U Mass Amherst,Coach
2019,Assistant Athletic Coach,67028.57,71400.16,U Mass Amherst,Coach
2019,Assistant Athletic Coach,164500.31,178500.14,U Mass Amherst,Coach
2019,Assistant Athletic Coach,58153.87,90000.04,U Mass Amherst,Coach
2019,Assistant Athletic Coach,46846.23,55000.14,U Mass Amherst,Coach
2019,Assistant Athletic Coach,132991.04,189987.2,U Mass Amherst,Coach
2019,Assistant Athletic Coach,57000.22,95000.1,U Mass Amherst,Coach
2019,Assistant Athletic Coach,27442.37,49000.12,U Mass Amherst,Coach
2019,Assistant Athletic Coach,63923.12,115000.08,U Mass Amherst,Coach
2019,Head Coach - Women's Lacrosse,39159.89,75000.12,U Mass Lowell,Coach
2019,Assistant Athletic Coach,24557.75,49000.12,U Mass Amherst,Coach
2019,Assistant Athletic Coach,26807.73,50000.08,U Mass Amherst,Coach
2019,Assistant Athletic Coach,20327.12,45000.02,U Mass Amherst,Coach
2019,Assistant Athletic Coach,16192.35,40000.22,U Mass Amherst,Coach
2019,Asst Coach - Women's Soccer,16782.92,40000.22,U Mass Lowell,Coach
2019,Head Rowing Coach&Boathous Mgr,21923.15,60000.2,U Mass Lowell,Coach
2019,Assistant Athletic Coach,24154.0,55000.14,U Mass Amherst,Coach
2019,Athletic Coach,67500.0,130000.0,U Mass Amherst,Coach
2019,Asst Coach - Women's Lacrosse,14164.29,40000.22,U Mass Lowell,Coach
2019,Asst Coach - Men's Lacrosse,12553.92,40800.24,U Mass Lowell,Coach
2019,Head Sports Performance Coach,20000.0,65000.0,U Mass Lowell,Coach
2019,Assistant Athletic Coach,9230.88,30000.1,U Mass Amherst,Coach
2019,Assistant Athletic Coach,10769.28,35000.16,U Mass Amherst,Coach
2019,Asst Coach - Men's Lacrosse,13750.1,55000.14,U Mass Lowell,Coach
2019,Assistant Athletic Coach,5923.12,32000.02,U Mass Amherst,Coach
2019,Assistant Athletic Coach,3115.4,45000.02,U Mass Amherst,Coach
2020,Athletic Coach,127799.05,126660.82,U Mass Amherst,Coach
2020,"Head Coach, Track",138302.51,111013.76,U Mass Amherst,Coach
2020,Aquatics Dir/Hd Coach M&W Swim,70073.85,69113.46,U Mass Dartmouth,Coach
2020,Head Coach -Women's Fld Hockey,95594.91,97469.312,U Mass Lowell,Coach
2020,Head Coach - Women's Softball,81631.62,83232.187,U Mass Lowell,Coach
2020,Athletic Coach,155219.24,151030.62,U Mass Amherst,Coach
2020,Athletic Coach,139862.9,99663.98,U Mass Amherst,Coach
2020,Assistant Athletic Coach,30439.64,65000.0,U Mass Amherst,Coach
2020,Athletic Coach,20726.52,65000.0,U Mass Amherst,Coach
2020,Head Coach-Men X-Country/Track,102981.22,105000.22,U Mass Lowell,Coach
2020,Assoc Hd Coach-Mens Ice Hockey,113543.43,114240.204,U Mass Lowell,Coach
2020,Head Coach - Men's Soccer,90071.96,90867.888,U Mass Lowell,Coach
2020,Head Coach - Baseball,2971.14,77249.434,U Mass Lowell,Coach
2020,Head Coach - Men's Baseball,72792.92,77249.434,U Mass Lowell,Coach
2020,Athletic Coach,100598.3,99257.08,U Mass Amherst,Coach
2020,Head Women's Soccer Coach,81065.05,80565.0,U Mass Boston,Coach
2020,Head Mens Baseball Coach,48662.45,76680.289,U Mass Boston,Coach
2020,Athletic Coach,73581.78,72798.96,U Mass Amherst,Coach
2020,Recruiting Coord/Head Coach,61626.67,61156.602,U Mass Dartmouth,Coach
2020,Head Hockey Coach,49855.77,78560.794,U Mass Boston,Coach
2020,Athletic Coach,125358.02,122664.88,U Mass Amherst,Coach
2020,Athletic Coach,13077.08,40000.22,U Mass Amherst,Coach
2020,Athletic Adminstr/Head Coach,75440.67,73907.08,U Mass Dartmouth,Coach
2020,Head Women's Softball Coach,44704.49,64493.799,U Mass Boston,Coach
2020,Co-Head Volleyball Coach,37825.92,59604.393,U Mass Boston,Coach
2020,"Head Coach, Track",106484.27,95000.1,U Mass Amherst,Coach
2020,Athletic Coach,57814.6,57199.22,U Mass Amherst,Coach
2020,Head Men's Lacrose Coach,35602.04,56100.0,U Mass Boston,Coach
2020,Assistant Athletic Coach,83658.94,82543.5,U Mass Amherst,Coach
2020,Head Coach - Men's Ice Hockey,701472.94,526000.02,U Mass Lowell,Coach
2020,Athletic Fac Coord/Head Coach,64146.65,63293.62,U Mass Dartmouth,Coach
2020,Strength & Conditioning Coach,39087.18,54933.566,U Mass Boston,Coach
2020,Assoc Head Coach -W Fld Hockey,62138.4,63356.89,U Mass Lowell,Coach
2020,Assistant Athletic Coach,45297.56,48070.88,U Mass Amherst,Coach
2020,Head Men's Soccer Coach,39631.35,62449.454,U Mass Boston,Coach
2020,Head Coach - Men's Basketball,288539.01,298700.09,U Mass Lowell,Coach
2020,Asst Coach - Men's Basketball,68654.16,70000.06,U Mass Lowell,Coach
2020,Asst Coach - Men's Basketball,68654.16,70000.06,U Mass Lowell,Coach
2020,Coord of Academic Coaching,53558.6,54941.9,U Mass Boston,Coach
2020,Asst Coach - Men's Baseball,31301.79,40000.22,U Mass Lowell,Coach
2020,Head Coach - Men's Lacrosse,97932.24,99852.467,U Mass Lowell,Coach
2020,Head Coach Men's & Wmns Tennis,36547.17,55000.002,U Mass Boston,Coach
2020,Asst Coach - Women's Soccer,39391.0,40000.22,U Mass Lowell,Coach
2020,Asst Coach-Track&Fld/X-Country,39230.73,40000.22,U Mass Lowell,Coach
2020,Asst Coach - Women's Softball,40015.62,40800.224,U Mass Lowell,Coach
2020,Asst Coach - Men's Basketball,68654.16,70000.06,U Mass Lowell,Coach
2020,Assoc Head Coach-M&W Track&Fld,55779.71,56873.36,U Mass Lowell,Coach
2020,Assistant Athletic Coach,51054.68,43860.18,U Mass Amherst,Coach
2020,Assistant Athletic Coach,82360.34,82875.0,U Mass Amherst,Coach
2020,Asst Coach - Women's Softball,28461.51,40000.22,U Mass Lowell,Coach
2020,Assistant Athletic Coach,30737.1,31212.22,U Mass Amherst,Coach
2020,Asst Coach-Track&Fld/X-Country,5653.83,42000.14,U Mass Lowell,Coach
2020,Athletic Coach,144329.47,140434.58,U Mass Amherst,Coach
2020,"Head Coach, Men's Basketball",44860.54,70689.47,U Mass Boston,Coach
2020,Assistant Athletic Coach,63147.21,65074.1,U Mass Amherst,Coach
2020,Assistant Athletic Coach,64462.33,54933.84,U Mass Amherst,Coach
2020,Head Woman's B-ball Coach,49893.87,70033.929,U Mass Boston,Coach
2020,Assistant Athletic Coach,40350.75,40000.22,U Mass Amherst,Coach
2020,Asst Coach - Men's Soccer,40967.12,40800.224,U Mass Lowell,Coach
2020,Athletic Coach,389295.84,368125.16,U Mass Amherst,Coach
2020,Head Basketball Coach,308700.42,305349.98,U Mass Amherst,Coach
2020,Assistant Athletic Coach,139590.8,127296.0,U Mass Amherst,Coach
2020,Assistant Athletic Coach,130162.95,118727.96,U Mass Amherst,Coach
2020,Asst Coach-Track&Fld/X-Country,26285.49,42448.553,U Mass Lowell,Coach
2020,Assistant Athletic Coach,19632.23,47964.02,U Mass Amherst,Coach
2020,Asst Coach - Women's Lacrosse,46835.85,47754.381,U Mass Lowell,Coach
2020,Athletic Coach,94379.28,93121.08,U Mass Amherst,Coach
2020,Head Basketball Coach,850750.4,250000.14,U Mass Amherst,Coach
2020,Head Coach - Women's Soccer,68273.51,69550.822,U Mass Lowell,Coach
2020,Assistant Athletic Coach,115635.36,113780.94,U Mass Amherst,Coach
2020,Assistant Athletic Coach,58905.63,51643.54,U Mass Amherst,Coach
2020,Assistant Athletic Coach,51528.03,50979.5,U Mass Amherst,Coach
2020,Assistant Athletic Coach,45640.31,43259.84,U Mass Amherst,Coach
2020,Assistant Athletic Coach,46481.04,40800.24,U Mass Amherst,Coach
2020,Res Site Liaison/Train Coach,68340.03,68340.184,U Mass Lowell,Coach
2020,Assistant Athletic Coach,8574.03,46818.2,U Mass Amherst,Coach
2020,Athletic Coach,111563.2,109249.92,U Mass Amherst,Coach
2020,Assistant Athletic Coach,54259.57,53900.08,U Mass Amherst,Coach
2020,Assistant Athletic Coach,33309.85,31212.22,U Mass Amherst,Coach
2020,Head Coach -Women's Basketball,160061.46,163200.102,U Mass Lowell,Coach
2020,Asst Coach -Women's Basketball,50019.27,51000.082,U Mass Lowell,Coach
2020,Asst Coach -Women's Basketball,50019.27,51000.082,U Mass Lowell,Coach
2020,Asst Coach -Women's Basketball,65025.0,66300.0,U Mass Lowell,Coach
2020,Assistant Athletic Coach,105608.97,102714.04,U Mass Amherst,Coach
2020,Athletic Coach,64410.23,63724.7,U Mass Amherst,Coach
2020,Asst Coach -Women's Fld Hockey,28461.52,40000.22,U Mass Lowell,Coach
2020,Assistant Coach - Baseball,1538.46,40000.22,U Mass Lowell,Coach
2020,Asst Coach - Men's Baseball,37692.27,40000.22,U Mass Lowell,Coach
2020,Head Sports Performance Coach,50019.27,51000.082,U Mass Lowell,Coach
2020,Asst Coach - Men's Ice Hockey,103539.27,104040.082,U Mass Lowell,Coach
2020,Asst Coach - Men's Soccer,29413.01,40000.22,U Mass Lowell,Coach
2020,Success Boston Coach,45899.88,45900.0,U Mass Boston,Coach
2020,Head Women's Ice Hockey Coach,38838.36,61200.0,U Mass Boston,Coach
2020,Head Women's Lax Coach/Evnt As,38160.65,55120.78,U Mass Dartmouth,Coach
2020,Head Track Coach,40133.23,63240.122,U Mass Boston,Coach
2020,Head Football Coach,618682.99,337500.02,U Mass Amherst,Coach
2020,Assistant Athletic Coach,196811.28,191709.96,U Mass Amherst,Coach
2020,Assistant Athletic Coach,86306.63,85312.5,U Mass Amherst,Coach
2020,Assistant Athletic Coach,83546.55,83600.14,U Mass Amherst,Coach
2020,Assistant Athletic Coach,75910.59,75543.78,U Mass Amherst,Coach
2020,Assistant Athletic Coach,114067.25,112200.14,U Mass Amherst,Coach
2020,Assistant Athletic Coach,80744.99,79950.0,U Mass Amherst,Coach
2020,Assistant Athletic Coach,6601.21,127500.1,U Mass Amherst,Coach
2020,Assistant Athletic Coach,68137.47,67620.02,U Mass Amherst,Coach
2020,Athletic Coach,192082.33,184884.18,U Mass Amherst,Coach
2020,Assistant Athletic Coach,77861.53,77025.26,U Mass Amherst,Coach
2020,Assistant Athletic Coach,193582.74,194000.04,U Mass Amherst,Coach
2020,Assistant Athletic Coach,101482.7,101800.14,U Mass Amherst,Coach
2020,Assistant Athletic Coach,54349.73,53625.0,U Mass Amherst,Coach
2020,Assistant Athletic Coach,251073.04,232000.08,U Mass Amherst,Coach
2020,Assistant Athletic Coach,93876.63,92625.0,U Mass Amherst,Coach
2020,Assistant Athletic Coach,48536.41,48019.92,U Mass Amherst,Coach
2020,Assistant Athletic Coach,115000.08,115000.08,U Mass Amherst,Coach
2020,Head Coach - Women's Lacrosse,73557.81,75000.12,U Mass Lowell,Coach
2020,Assistant Athletic Coach,48768.38,48510.02,U Mass Amherst,Coach
2020,Assistant Athletic Coach,49527.02,48999.86,U Mass Amherst,Coach
2020,Assistant Athletic Coach,42404.11,45000.02,U Mass Amherst,Coach
2020,Assistant Athletic Coach,37692.76,40000.22,U Mass Amherst,Coach
2020,Asst Coach - Women's Soccer,28661.75,40000.22,U Mass Lowell,Coach
2020,Head Rowing Coach&Boathous Mgr,35769.35,60000.2,U Mass Lowell,Coach
2020,Assistant Athletic Coach,54479.86,53900.08,U Mass Amherst,Coach
2020,Athletic Coach,134441.59,129600.12,U Mass Amherst,Coach
2020,Asst Coach - Women's Lacrosse,28461.51,40000.22,U Mass Lowell,Coach
2020,Asst Coach - Men's Lacrosse,40015.62,40800.24,U Mass Lowell,Coach
2020,Head Sports Performance Coach,64750.0,65000.0,U Mass Lowell,Coach
2020,Assistant Athletic Coach,29716.47,29400.02,U Mass Amherst,Coach
2020,Assistant Athletic Coach,34751.94,34475.22,U Mass Amherst,Coach
2020,Asst Coach - Men's Lacrosse,22699.88,55000.14,U Mass Lowell,Coach
2020,Assistant Athletic Coach,32000.27,32000.02,U Mass Amherst,Coach
2020,Assistant Athletic Coach,34670.51,45000.02,U Mass Amherst,Coach
2020,Assistant Athletic Coach,95888.66,97000.02,U Mass Amherst,Coach
2020,Assistant Athletic Coach,36006.44,39200.2,U Mass Amherst,Coach
2020,Assistant Athletic Coach,35242.59,43000.1,U Mass Amherst,Coach
2020,Job Coach,25347.96,35624.0,U Mass Boston,Coach
2020,Enrollment Coach,25961.58,50000.0,U Mass Boston,Coach
2020,Early Childhood Leadrshp Coach,37500.05,75000.0,U Mass Boston,Coach
2020,Early Childhood Leadrshp Coach,37500.05,75000.0,U Mass Boston,Coach
2020,Assistant Athletic Coach,18403.98,55000.14,U Mass Amherst,Coach
2020,Lead Coach,22884.71,70000.06,U Mass Amherst,Coach
2020,Assistant Athletic Coach,12980.79,75000.12,U Mass Amherst,Coach
2021,Athletic Coach,1500.0,126660.82,U Mass Amherst,Coach
2021,"Head Coach, Track",750.0,111013.76,U Mass Amherst,Coach
2021,Aquatics Dir/Hd Coach M&W Swim,33861.34,70707.52,U Mass Dartmouth,Coach
2021,HD Wmns Swim Coach/Equp/Aq Dir,2719.52,70707.52,U Mass Dartmouth,Coach
2021,Head Coach -Women's Fld Hockey,105058.52,101904.165,U Mass Lowell,Coach
2021,Athletic Coach,57692.5,120000.14,U Mass Amherst,Coach
2021,Head Coach - Women's Softball,57942.43,83232.187,U Mass Lowell,Coach
2021,Athletic Coach,156260.66,158979.6,U Mass Amherst,Coach
2021,Athletic Coach,1500.0,99663.98,U Mass Amherst,Coach
2021,Athletic Coach,75384.73,85000.24,U Mass Amherst,Coach
2021,Head Coach-Men X-Country/Track,117476.97,109777.73,U Mass Lowell,Coach
2021,Assoc Hd Coach-Mens Ice Hockey,125048.41,124438.34,U Mass Lowell,Coach
2021,Head Coach - Men's Soccer,98973.08,95002.377,U Mass Lowell,Coach
2021,Head Football Coach,60384.62,700000.08,U Mass Amherst,Coach
2021,Assistant Athletic Coach,144519.62,120000.14,U Mass Amherst,Coach
2021,Head Coach - Baseball,83014.53,80764.283,U Mass Lowell,Coach
2021,Athletic Coach,169353.74,99257.08,U Mass Amherst,Coach
2021,Head Women's Soccer Coach,80565.16,80565.0,U Mass Boston,Coach
2021,Head Mens Baseball Coach,76680.24,76680.289,U Mass Boston,Coach
2021,Athletic Coach,74996.07,74284.6,U Mass Amherst,Coach
2021,Coach/Trainer,10576.97,55000.14,U Mass Amherst,Coach
2021,Recruiting Coord/Head Coach,67266.75,61156.602,U Mass Dartmouth,Coach
2021,Head Hockey Coach,78560.57,78560.794,U Mass Boston,Coach
2021,Athletic Coach,132563.15,127775.96,U Mass Amherst,Coach
